Name,RAJ2000,DEJ2000,x_kpc,y_kpc,z_kpc,SpType_a,Teff,j_m,j_msigcom,j_snr,h_m,h_msigcom,h_snr,k_m,k_msigcom,k_snr,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ruwe,r_est,r_lo,r_hi,r_len,Ks,H,J,Ks_0,H_0,J_0,MKs,Mbol,sample
4XMM J061452.5+223020,93.71935500000001,22.506787222222233,-8.208575510519196,-0.03249786217838392,0.034938315304927844,M3,3605.0,-0.727,0.168,1000000.0,-1.515,0.16399999999999998,1000000.0,-1.724,0.15,1000000.0,3377072212925223424,93.71907791953602,1.0419982201471032,22.506753891097013,0.7115121372642531,4.7311650836864665,1.0206861554162303,-59.5299480427248,1.4497140897519507,-7.765852953148611,1.3854059537733079,1999325580.467316,80453392.96519512,2.436157,1.9010625,1.4041337999999999,0.4969287,,,188.8531282693529,2.518205509234613,1.9631508999999998,230.92109030910703,171.693606275852,354.38648544263395,1079.42549685141,-1.724,-1.515,-0.727,-1.724,-0.727,-1.515,-8.541317996906889,-5.703152496906892,bronze
Gaia EDR3 3324535073449061504,96.3041667,7.085722200000001,-9.71746778226428,-0.7513900247806138,-0.05328228609117695,K0.5,4142.5,4.234,0.256,554409.0,3.591,0.21,475894.0,3.399,0.20800000000000002,289614.0,3324535073449061504,96.3041689864363,0.05553933358983349,7.085697688257621,0.056445452178332786,0.5329605449881821,0.06597673017828239,0.7687251283554742,0.10564989507293124,-3.1943251887924884,0.0889567250290756,67021994.617213,267474.81146197114,6.1228223,1.5060228999999998,0.7269306,0.7790923000000001,29.344876067672327,11.794146442674053,203.6319885628185,-2.5550821856360137,1.3876202,1796.9399164094398,1597.07476942025,2052.1009543482396,1380.0282203400302,3.399,3.591,4.234,3.339,4.089400008618831,3.4464000086188324,-7.933667780068863,-5.503411030068865,bronze
Gaia EDR3 5716644528030508416,113.9214167,-19.0121667,-9.79405974570532,-2.5446887141640686,0.07077368992234515,K0.5,4142.5,6.487,0.023,77202.3,5.443,0.042,89476.7,5.0280000000000005,0.021,71650.6,5716644528030508416,113.92138625123523,0.02796837308799413,-19.01214451752281,0.03516699573479345,0.321141466630383,0.04444552546987589,-2.3783614328975995,0.057866906094941176,2.890240774545552,0.06943187506990058,2353046.220912173,1411.8554393571694,9.75929,2.7653952,1.5892476999999998,1.1761475000000001,64.58860050526994,0.22196187886811994,234.8127884063576,0.7392088326479475,0.9868604999999999,2830.31512148643,2503.66435474744,3249.26061822867,1102.1181846606,5.0280000000000005,5.443,6.487,4.828,6.0309793822014415,4.98697938220144,-7.431173958370207,-5.0009172083702085,bronze
Gaia EDR3 5866032458510404480,209.2638333,-62.6687778,-5.894951180891444,-2.4750538860526614,-0.024119274578425463,K5,3869.17,5.9670000000000005,0.027000000000000003,101305.0,5.042,0.036000000000000004,108921.0,4.561,0.024,92687.3,5866032458510404480,209.26375077559857,0.02808598097574209,-62.66876953941036,0.03412873244027164,0.3077378997333035,0.045527312409787725,-6.22756545244032,0.04674767906492721,-2.225540535158743,0.06929256652703014,3145615.0556839383,2779.640666372629,9.444101,2.9101543,1.7015046999999999,1.2086496,-48.23156352109675,0.6129205702240015,310.3828167475002,-0.7500921237236711,0.8686318000000001,2962.0284471456202,2597.32561473629,3439.2104337794703,1383.1726368198401,4.561,5.042,5.9670000000000005,3.981,4.619071917156422,3.6940719171564216,-8.37694612571839,-5.739259238718391,bronze
IDS 20153+3842 AB,304.7397379166666,39.00418444444445,-7.759273672695636,1.0224931823061951,0.0549821954939975,K5,3869.17,3.207,0.248,1000000.0,2.354,0.17,1000000.0,1.92,0.24600000000000002,1000000.0,2061357944435040256,304.7397228070952,0.05012655867273865,39.00415131323607,0.05256811564675271,0.9515951430253088,0.0686565589689495,-2.9232539655748684,0.1177980359751756,-7.202357406441455,0.12480532957558794,119391276.09597096,166535.73303748431,5.495933999999999,2.1245580000000004,1.1520629,0.9724951,-6.0600668042167865,0.20568145695837564,76.7592194405974,1.6758396798484194,0.9670418,1025.21829187785,956.188386389815,1104.75925539642,1107.86732865252,1.92,2.354,3.207,1.85,3.0375632203495835,2.1845632203495837,-8.204081731175668,-5.566394844175669,bronze
Gaia EDR3 1985889115564260224,344.10832625,49.7335438888889,-8.158070908142276,0.6064552151801673,-0.07372425323411694,K5,3869.17,1.7919999999999998,0.264,1000000.0,0.958,0.15,1000000.0,0.7240000000000001,0.17800000000000002,1000000.0,1985889115564260224,344.10832228177236,0.14251226858108387,49.733532193571186,0.1425337903748112,1.5761558702371352,0.18576450200498887,-0.7087186350021881,0.29789215964449417,-2.317008435160341,0.2939584511674749,419065306.6341311,1504379.067460179,4.1326613,2.0188458,1.1307411,0.8881046999999999,-10.371924249842383,0.14664556026321762,104.58510372951862,-8.997066588234327,0.89716387,633.9516541858329,563.425009284104,724.2007639310028,866.534506171349,0.7240000000000001,0.958,1.7919999999999998,0.6940000000000001,1.72693000280112,0.8929300028011202,-8.316280696972573,-5.678593809972575,bronze
Gaia EDR3 2173145463437167232,326.3016616666667,52.26757555555553,-8.092310389291113,0.8042106704559042,0.014047655049560938,K5,3869.17,3.015,0.204,1000000.0,2.17,0.17800000000000002,1000000.0,1.767,0.218,1000000.0,2173145463413319296,326.3016486490638,0.07820324792698176,52.26757066340144,0.06174610668128003,1.2352240210551881,0.07229664558353822,-1.5928095273683525,0.1557080284697768,-0.7556153945377784,0.12201752904984164,111981025.65891892,176460.94238802235,5.5655046,2.069693,1.1105704,0.95912266,-14.58332494912915,0.17845307530379276,96.54832942045131,-0.7956535861362541,0.92529845,794.271862905062,750.086703330138,843.878721794576,1065.83414170125,1.767,2.17,3.015,1.7469999999999999,2.9659284591872117,2.1209284591872097,-7.752845889660533,-5.115159002660535,bronze
Gaia EDR3 512346653046032000,23.7177917,62.7746667,-9.619800808377116,2.082644469461676,0.044826607020623,K5,3869.17,5.428999999999999,0.027000000000000003,211753.0,4.544,0.027000000000000003,204791.0,4.202,0.036000000000000004,164293.0,512346653046032000,23.717830128269075,0.026853817311172458,62.77466877859013,0.028468045297992538,0.3790032204898017,0.040543763551851485,-1.5501167048573403,0.04688071792655787,-0.16459484781920014,0.054227698481152616,8097876.606428892,6737.555920152207,8.417438,2.4281712000000004,1.3316011,1.09657,-40.256559413325604,0.17708657769275962,127.87604712301443,0.3205985809925809,0.93319046,2450.37029571962,2222.2865774298602,2728.7017816873604,1210.4057467470402,4.202,4.544,5.428999999999999,4.012,4.976624187298078,4.091624187298078,-7.9341585957734155,-5.296471708773415,bronze
Gaia EDR3 509922332986765696,24.5149583,61.047,-9.584119278202293,1.9880753948726664,-0.028423869428645963,K5,3869.17,5.483,0.332,223476.0,4.265,0.036000000000000004,283733.0,3.981,0.344,208459.0,509922332986765696,24.51495525783763,0.02527877681270357,61.04700325073984,0.027831943855680497,0.39329695841432505,0.0414519175533419,-1.629553908605602,0.043581796321648436,-0.40514960743607387,0.054371832294543516,13051520.365850845,7287.975971654747,7.8992130000000005,2.36583,1.2837534,1.0820764999999999,-43.53990159156996,0.2398030443578405,128.54586261986142,-1.3155498670816497,0.93871105,2363.81794453057,2146.7620696049107,2627.84201777187,1082.3195443181598,3.981,4.265,5.483,3.851,5.179340009480715,3.9613400094807134,-8.017070125998675,-5.379383238998676,bronze
Gaia EDR3 513277320916092672,23.53,65.1884722,-9.07076237127684,1.4012390503334675,0.1111252906404072,K5,3869.17,5.047,0.224,301044.0,4.0360000000000005,0.20600000000000002,326972.0,3.621,0.31,280556.0,513277320916092672,23.53014659369679,0.028967613447461474,65.18853141608808,0.027852557942199645,0.5663650945768449,0.041492321171821465,-1.4854649269757612,0.0500654043640276,-0.315560093376525,0.05419014339144885,11389013.983796155,10572.178277278334,8.047151,2.6161046000000003,1.4714832,1.1446214,-32.87597976521696,0.2708456933541242,127.39325946888641,2.6871587661334053,0.976173,1686.25266149853,1573.4771805965802,1816.04147811695,1409.94420453257,3.621,4.0360000000000005,5.047,3.391,4.50475,3.4937500000000004,-7.743613240748099,-5.1059263537480994,bronze
Gaia EDR3 512167948043662848,26.942125,63.83944440000001,-9.604448655198638,1.9751200979809442,0.10303543917867193,K5,3869.17,5.607,0.05,199356.0,4.714,0.036000000000000004,247349.0,4.323,0.015,157478.0,512167948043662848,26.94206699347982,0.024426797163579945,63.83945764334129,0.02539987382433478,0.3927895272793966,0.034097258799596505,-1.4057360992111083,0.040854206342646665,-0.14584293973730686,0.04982066058142147,6780898.14868941,5206.078679042747,8.610147,2.541534,1.4212856000000005,1.1202483,-32.42898690908244,0.2442484980348992,129.09283090189422,1.6435608659148655,0.9169638000000001,2374.11864942368,2192.92477639842,2587.00641637468,1326.57675768265,4.323,4.714,5.607,4.133,5.158739996552468,4.265739996552469,-7.744512097739783,-5.106825210739783,bronze
Gaia EDR3 534889699426804224,19.0495833,71.74383329999998,-8.388022546786651,0.5569301220037518,0.13334616955925985,K5,3869.17,2.302,0.272,1000000.0,1.473,0.184,1000000.0,1.19,0.23800000000000002,1000000.0,534889699426804224,19.04956866252223,0.08710685962445727,71.7438480848625,0.079088907047821,1.4547830623988218,0.09583068029744272,-1.2378217083317529,0.17864892976847072,1.7907645452253704,0.1579472327715835,207535302.94451007,472950.6653035042,4.8956356,2.2570267000000004,1.2825623,0.9744644,-24.02923346435891,0.7147912935814053,124.89161776451796,8.966373703458826,0.8311023000000001,678.098492810883,635.675397290037,726.472026947563,1247.9951953782902,1.19,1.473,2.302,1.0699999999999998,2.0272600034475325,1.1982600034475328,-8.086463895424023,-5.448777008424023,bronze
Gaia EDR3 1829812370549177216,302.8670833,22.026527800000004,-6.252356696189484,3.249180340965942,-0.3935998500206761,K5,3869.17,5.125,0.037000000000000005,332989.0,4.663,0.22,218127.0,4.087,0.036000000000000004,232606.0,1829812370549177216,302.86707415133344,0.026739098887329824,22.026507414193954,0.02307498408484835,0.2693225286219943,0.03960115676556347,-3.342249410210571,0.05438962902449667,-6.7189818174304135,0.04754312950613483,15151859.798095755,16306.263513947111,7.7372007,2.1375847,1.12957,1.0080147,10.359726807715537,0.2487445280532101,61.70824685507215,-6.3884689612185825,0.9696899,3327.70447938729,2927.41073956136,3847.2435699681896,1375.83832222801,4.087,4.663,5.125,4.0169999999999995,4.9710709677419365,4.509070967741937,-8.593723756557912,-5.956036869557912,bronze
Gaia EDR3 5865058875372887168,203.4103333,-63.08772220000001,-6.0403687147221525,-2.5368282115685115,-0.015043107826896794,M2,3660.0,5.755,0.018000000000000002,111027.0,4.697,0.015,134930.0,4.14,0.036000000000000004,141390.0,5865058875372887168,203.41025042382267,0.04504810741821416,-63.08773316108431,0.04634964262521702,0.31193539454239005,0.060787547069804576,-6.531684661250376,0.07422356770939098,-1.6108963206219,0.08511669829887837,2422032.1259904527,3624.5300375116267,9.727916,3.574789,2.241393,1.3333959999999998,-46.571866510817756,0.8083421803252702,307.68624518821133,-0.6062157141387168,0.93548614,2932.173853318461,2463.85985291456,3602.2449666065795,1458.7825286248599,4.14,4.697,5.755,3.79,4.942208118090599,3.8842081180905983,-8.545948583765064,-5.749522583765064,bronze
HD 312265,195.725125,-61.8708056,-6.908063756206832,-1.6015609664535717,0.05443525065701658,M2,3660.0,4.461,0.21600000000000005,449811.0,3.181,0.20800000000000002,670672.0,2.779,0.276,530664.0,5863465850440044544,195.72506337864232,0.028923408993952536,-61.87079374332871,0.029598791612193906,0.5158407372101637,0.044922810095795934,-4.253598174756792,0.05310850463928245,-0.9572160775282976,0.05394958737267188,13295451.48914762,14474.691833974692,7.8791080000000004,3.1889442999999997,1.910665,1.2782793,-13.036155452990284,0.1945669791574175,304.2826880471285,0.9708901180498682,0.84736735,1844.04567519568,1699.9082495045498,2014.2027474183105,1403.9416802012,2.779,3.181,4.461,2.539,3.9045882968906267,2.624588296890626,-8.789858369487664,-5.993432369487664,bronze
Gaia EDR3 5866190547649593088,211.896,-61.7444167,-6.837464091949436,-1.2995452731261103,0.015495128909639312,M2,3660.0,4.6419999999999995,0.24,343265.0,3.471,0.22399999999999998,496032.0,3.175,0.306,343890.0,5866190547649593088,211.89593811531216,0.01739309510609682,-61.74442403381217,0.024334336951767743,0.5735103603846778,0.035824026953961134,-5.063678868556474,0.030063146836165438,-1.9874292044704087,0.053826015392665925,19440184.436839014,10896.069268005354,7.4666147,2.5550507999999996,1.4158591999999999,1.1391916000000002,-19.84449390559132,0.15980085352794526,311.8145802368212,-0.19294266114935527,0.8935789000000001,1664.05098187428,1568.29881724755,1771.9815741039802,1314.27988790373,3.175,3.471,4.6419999999999995,3.055,4.373432210838572,3.2024322108385723,-8.050833138642222,-5.254407138642222,bronze
Gaia EDR3 6056061224930428416,194.9021667,-60.0218333,-7.163455640221849,-1.2420006298724062,0.0964990701092959,M2,3660.0,3.865,0.27,726825.0,2.85,0.2,878840.0,2.521,0.26,650160.0,6056061224930428416,194.90214428014943,0.02852931121802405,-60.0218323202948,0.0348954601328594,0.6670493969119353,0.045380912084663085,-4.581620976350439,0.053318329099493585,-1.4026312227362223,0.058805285488867313,33393199.63210311,29168.18208883372,6.8792205,2.6689844,1.5049186,1.1640658000000002,-17.979038092090413,0.18981399813417585,303.95366524929307,2.833707149557815,0.9645403,1442.29606624445,1351.63033317348,1545.7142077935098,1326.27906848898,2.521,2.85,3.865,2.451,3.7069422252855952,2.6919422252855947,-8.344272095045568,-5.547846095045569,bronze
Gaia EDR3 5876016917501607040,231.2791667,-59.6440278,-5.15708784355286,-2.281943971119362,-0.13378271687570745,M2,3660.0,5.882999999999999,0.019,98680.2,4.979,0.086,100533.0,4.479,0.016,90119.8,5876016917501607040,231.27913636280744,0.04191058852034981,-59.644042831733714,0.034274653136684693,0.2740558486872252,0.050632573347991205,-3.85099999778228,0.0715018881228613,-3.6931363751934425,0.07640615257410377,3378671.2541176644,3481.8793693254834,9.366501,3.0676146,1.8240786,1.243536,-50.86036205575422,0.4166795847918288,321.25114547456053,-2.354405246538316,0.8915679,3291.0596983498604,2794.19443814932,3986.474552311071,1571.2564878147698,4.479,4.979,5.882999999999999,4.309,5.477581718213125,4.573581718213126,-8.27767880136669,-5.481252801366692,bronze
